Wavelength,Wavenumber,Intensity
251.83884117409121,20910.941185340504,0.48400480759679754
252.37671957185486,20826.313570815284,0.4684963347040947
252.91459796961848,20742.045914679766,0.5833571726562963
253.45247636738213,20658.13592521623,0.8420098535868248
253.99035476514575,20574.581330119792,0.7971907344498081
254.5282331629094,20491.379876293206,0.7157832210898545
255.06611156067302,20408.529329644385,0.7509513876472576
255.60398995843667,20326.027474886425,0.9561487573752903
256.1418683562003,20243.872115340157,0.8557413036136441
256.67974675396397,20162.061072739176,0.7065540258656653
257.2176251517276,20080.59218703735,0.8873435047777973
257.7555035494912,19999.463316218666,1.0585547410453544
258.29338194725483,19918.67233610952,0.8921878538649501
258.8312603450185,19838.21714019333,0.6528531696366491
259.3691387427821,19758.095639427484,0.7096908834455768
259.90701714054575,19678.30576206243,0.6993942825357091
260.4448955383094,19598.845453463204,0.7424767069948546
260.98277393607304,19519.712675933035,0.5549661282952898
261.52065233383667,19440.905408539133,0.5877722152690863
262.0585307316003,19362.42164694066,0.7789125295508277
262.59640912936396,19284.259403218835,0.643022230168663
263.1342875271276,19206.416705709053,0.5573939646780697
263.6721659248912,19128.891598835107,0.4732729403818263
264.2100443226549,19051.68214294542,0.6773355583368097
264.7479227204185,18974.786414151313,0.6248805053936468
265.2858011181821,18898.202504167137,0.4971136539722272
265.82367951594574,18821.928520152476,0.6118018554939706
266.3615579137094,18745.962584556153,0.7485394441464526
266.89943631147304,18670.302834962247,0.8023839322963229
267.43731470923666,18594.947423937774,0.531523531398375
267.97519310700034,18519.894518882407,0.7001489957685201
268.51307150476396,18445.14230187991,0.7515036652959057
269.0509499025276,18370.688969551295,0.7917692750859209
269.5888283002912,18296.532732909873,0.5137747581302026
270.1267066980549,18222.67181721791,0.6217581500685379
270.6645850958185,18149.104461845083,0.8114764487355224
271.2024634935821,18075.828920128566,0.7734276973200627
271.7403418913458,18002.843459234784,0.5349422889723263
272.2782202891094,17930.146360022845,0.572070842521406
272.81609868687303,17857.735916909536,0.7386703617617258
273.35397708463665,17785.610437735944,0.7592832310229054
273.89185548240033,17713.76824363562,0.6127073524445237
274.42973388016395,17642.207668904375,0.5868043387567792
274.96761227792757,17570.927060871472,0.9108800683393921
275.5054906756912,17499.924779772417,0.6974009178139338
276.04336907345487,17429.199198623253,0.3352891511214411
276.5812474712185,17358.74870309625,0.5454131156008502
277.1191258689821,17288.571691397097,0.7321417645072215
277.6570042667458,17218.666574143477,0.554632775095854
278.1948826645094,17149.031774245115,0.3585841428770091
278.732761062273,17079.665726785155,0.28253014681049704
279.27063946003665,17010.566878902908,0.6387973061565049
279.8085178578003,16941.733689678018,0.46823509545662234
280.34639625556395,16873.164630015905,0.3528885312990444
280.88427465332757,16804.858182534503,0.5141162564316508
281.42215305109124,16736.81284145236,0.7552750461886883
281.96003144885486,16669.027112478005,0.6176297753143811
282.4979098466185,16601.499512700502,0.3917537795259949
283.0357882443821,16534.22857048139,0.476169219460834
283.5736666421458,16467.212825347706,0.44671831853308697
284.1115450399094,16400.45082788635,0.3833557820291238
284.649423437673,16333.941139639559,0.29600890001390634
285.18730183543664,16267.68233300159,0.1864960168464549
285.7251802332003,16201.672991116582,0.36396130083238964
286.26305863096394,16135.911707777595,0.39445239088543205
286.80093702872756,16070.397087326695,0.2783948189204759
287.33881542649124,16005.12774455626,0.4943671653058386
287.87669382425486,15940.102304611348,0.5087534020700479
288.4145722220185,15875.319402893147,0.39505254584103144
288.9524506197821,15810.777684963512,0.11717066968631418
289.4903290175458,15746.475806450595,0.17085503705028104
290.0282074153094,15682.41243295549,0.3925265709120527
290.566085813073,15618.586239959928,0.33396308878161185
291.1039642108367,15554.995912734972,0.19254623835349727
291.6418426086003,15491.6401462508,0.22306454496692263
292.17972100636393,15428.517645087348,0.43416691499294746
292.71759940412755,15365.627123346101,0.27719629695849957
293.25547780189123,15302.967304562706,0.12283529014442651
293.79335619965485,15240.53692162066,0.0
294.3312345974185,15178.334716665879,0.3868746647595207
294.86911299518215,15116.359441022192,0.3138522359298328
295.40699139294577,15054.609855107832,0.20823648608379486
295.9448697907094,14993.084728352762,0.19312454059638062
296.482748188473,14931.782839116931,0.39837674076722873
297.0206265862367,14870.70297460942,0.297798239863321
297.5585049840003,14809.84393080847,0.11989649760613474
298.0963833817639,14749.204512382363,0.13273516498798088
298.6342617795276,14688.783532611138,0.42556528994576537
299.1721401772912,14628.57981330924,0.3751796888968355
299.71001857505485,14568.592184748864,0.3118153644436499
300.24789697281847,14508.81948558423,0.27347378667779165
300.78577537058214,14449.260562776653,0.33267556668057296
301.32365376834576,14389.914271520385,0.35097165107177597
301.8615321661094,14330.779475169249,0.27414665156842877
302.39941056387306,14271.855045164084,0.22337366152134597
302.9372889616367,14213.139860960975,0.4242869062518624
303.4751673594003,14154.632809960196,0.4001879333293601
304.0130457571639,14096.33278743591,0.4097006178357867
304.5509241549276,14038.238696466695,0.27806186304308955
305.0888025526912,13980.349447866713,0.4115954466893139
305.62668095045484,13922.66396011764,0.22486481117269608
306.1645593482185,13865.1811593013,0.2068633410811136
306.70243774598214,13807.899979033078,0.1276051413473187
307.24031614374576,13750.8193603959,0.28223354590062977
307.7781945415094,13693.938251875035,0.2422134811371357
308.31607293927306,13637.255609293505,0.18938196555217846
308.8539513370367,13580.770395748197,0.15296978365814407
309.3918297348003,13524.481581546632,0.2701331028865446
309.929708132564,13468.388144144377,0.2646484693168045
310.4675865303276,13412.489068083181,0.2632973756878636
311.0054649280912,13356.783344929627,0.24736535749051392
