Wavelength,Wavenumber,Intensity
251.83884117409121,20910.941185340504,0.3723916800762853
252.37671957185486,20826.313570815284,0.31486640046089365
252.91459796961848,20742.045914679766,0.3456936249677177
253.45247636738213,20658.13592521623,0.6967832806881619
253.99035476514575,20574.581330119792,0.6267540775175319
254.5282331629094,20491.379876293206,0.3100524465105192
255.06611156067302,20408.529329644385,0.4040441424796869
255.60398995843667,20326.027474886425,0.8025188231320896
256.1418683562003,20243.872115340157,0.6348844786141407
256.67974675396397,20162.061072739176,0.3932602260762462
257.2176251517276,20080.59218703735,0.35556231003039496
257.7555035494912,19999.463316218666,0.661227327810557
258.29338194725483,19918.67233610952,0.5788940540755309
258.8312603450185,19838.21714019333,0.43199634463714565
259.3691387427821,19758.095639427484,0.33757355424439284
259.90701714054575,19678.30576206243,0.5037475415698193
260.4448955383094,19598.845453463204,0.4459896298945111
260.98277393607304,19519.712675933035,0.25847905119494585
261.52065233383667,19440.905408539133,0.29968849951328047
262.0585307316003,19362.42164694066,0.5832657885849376
262.59640912936396,19284.259403218835,0.4977956572700001
263.1342875271276,19206.416705709053,0.3281337783340289
263.6721659248912,19128.891598835107,0.30283628344954994
264.2100443226549,19051.68214294542,0.5741257921608359
264.7479227204185,18974.786414151313,0.6057043526630511
265.2858011181821,18898.202504167137,0.42751733317440455
265.82367951594574,18821.928520152476,0.46657528259530767
266.3615579137094,18745.962584556153,0.6285229552814032
266.89943631147304,18670.302834962247,0.4806867711623658
267.43731470923666,18594.947423937774,0.3190700677434093
267.97519310700034,18519.894518882407,0.41206528001271436
268.51307150476396,18445.14230187991,0.6819073444980829
269.0509499025276,18370.688969551295,0.5793158114309555
269.5888283002912,18296.532732909873,0.3769515465760772
270.1267066980549,18222.67181721791,0.3504811570018077
270.6645850958185,18149.104461845083,0.6074263464250945
271.2024634935821,18075.828920128566,0.5189574269424079
271.7403418913458,18002.843459234784,0.4317325227963523
272.2782202891094,17930.146360022845,0.46886107634543206
272.81609868687303,17857.735916909536,0.6438639569302896
273.35397708463665,17785.610437735944,0.555233128712478
273.89185548240033,17713.76824363562,0.4758841408903983
274.42973388016395,17642.207668904375,0.4163676818245029
274.96761227792757,17570.927060871472,0.6732165206508133
275.5054906756912,17499.924779772417,0.5521743449152708
276.04336907345487,17429.199198623253,0.3749365278026101
276.5812474712185,17358.74870309625,0.29934620656773336
277.1191258689821,17288.571691397097,0.5953185529530961
277.6570042667458,17218.666574143477,0.39259947950811547
278.1948826645094,17149.031774245115,0.38142479686910236
278.732761062273,17079.665726785155,0.4482279436597333
279.27063946003665,17010.566878902908,0.5523942626696067
279.8085178578003,16941.733689678018,0.4154454973478753
280.34639625556395,16873.164630015905,0.409342630669289
280.88427465332757,16804.858182534503,0.2176291793313072
281.42215305109124,16736.81284145236,0.5680316665673361
281.96003144885486,16669.027112478005,0.29593261418042405
282.4979098466185,16601.499512700502,0.2969473746945588
283.0357882443821,16534.22857048139,0.20489222639410376
283.5736666421458,16467.212825347706,0.44434888849156684
284.1115450399094,16400.45082788635,0.29695273854222537
284.649423437673,16333.941139639559,0.20960585652700825
285.18730183543664,16267.68233300159,0.18412658680493454
285.7251802332003,16201.672991116582,0.47083556826986117
286.26305863096394,16135.911707777595,0.31645270874307163
286.80093702872756,16070.397087326695,0.3348489182907203
287.33881542649124,16005.12774455626,0.20628344955003286
287.87669382425486,15940.102304611348,0.363526829171385
288.4145722220185,15875.319402893147,0.19100244353060358
288.9524506197821,15810.777684963512,0.23244829846832327
289.4903290175458,15746.475806450595,0.06764527087430705
290.0282074153094,15682.41243295549,0.33133361145876783
290.566085813073,15618.586239959928,0.15512307050479757
291.1039642108367,15554.995912734972,0.19858016965651493
291.6418426086003,15491.6401462508,0.010611081311957204
292.17972100636393,15428.517645087348,0.19650336730436846
292.71759940412755,15365.627123346101,0.04793611061445846
293.25547780189123,15302.967304562706,0.17088602817013332
293.79335619965485,15240.53692162066,0.10687426743747142
294.3312345974185,15178.334716665879,0.29206825992808483
294.86911299518215,15116.359441022192,0.09299541093032937
295.40699139294577,15054.609855107832,0.19746369469773695
295.9448697907094,14993.084728352762,0.08151141307586884
296.482748188473,14931.782839116931,0.1943266384568011
297.0206265862367,14870.70297460942,0.0601346921747421
297.5585049840003,14809.84393080847,0.18475395832091712
298.0963833817639,14749.204512382363,0.07994556687923382
298.6342617795276,14688.783532611138,0.20470846494626205
299.1721401772912,14628.57981330924,0.12070941851918093
299.71001857505485,14568.592184748864,0.2842358503685163
300.24789697281847,14508.81948558423,0.11984385243459084
300.78577537058214,14449.260562776653,0.2966926912609015
301.32365376834576,14389.914271520385,0.12171146472773497
301.8615321661094,14330.779475169249,0.2213570534596817
302.39941056387306,14271.855045164084,0.09495381131175862
302.9372889616367,14213.139860960975,0.3126737787313506
303.4751673594003,14154.632809960196,0.12050757891809205
304.0130457571639,14096.33278743591,0.13842362476905656
304.5509241549276,14038.238696466695,0.06560839938812413
305.0888025526912,13980.349447866713,0.28317559647972657
305.62668095045484,13922.66396011764,0.16367185171941123
306.1645593482185,13865.1811593013,0.18768718835051768
306.70243774598214,13807.899979033078,0.0496054592049584
307.24031614374576,13750.8193603959,0.25465403182549606
307.7781945415094,13693.938251875035,0.11379363092754846
308.31607293927306,13637.255609293505,0.17860917416612054
308.8539513370367,13580.770395748197,0.041356656137632286
309.3918297348003,13524.481581546632,0.1753266980551087
309.929708132564,13468.388144144377,0.13622861910721729
310.4675865303276,13412.489068083181,0.16008760951188972
311.0054649280912,13356.783344929627,0.08533206190277509
