1017.11	3802
1019.13	3948
1021.15	4981
1023.17	6885
1025.19	10212
1027.21	15468
1029.23	21573
1031.25	26505
1033.27	27386
1035.29	23731
1037.3	17751
1039.32	12321
1041.33	8414
1043.35	6188
1045.36	5332
1047.37	4353
1049.38	3801
1051.39	3515
1053.4	3418
1055.41	3261
1057.42	3337
1061.44	3567
1063.45	3647
1065.45	3937
1067.46	4109
1069.46	4235
1071.46	4213
1073.47	3997
1075.47	389
1077.47	3812
1079.47	3747
1081.47	3798
1083.47	3968
1085.47	3882
1087.47	3713
1089.46	3687
1091.46	356
1093.46	3709
1095.45	3597
1097.44	3675
1099.44	3719
1101.43	3549
1103.42	3351
1105.41	2942
1107.4	2642
1109.39	2396
1111.38	2098
1113.37	1862
1117.34	1587
1119.33	1489
1121.31	1301
1123.3	1285
1125.28	1182
1127.27	935
1135.19	1163
1137.17	1231
1139.15	1231
1141.13	1488
1143.1	1802
1145.08	2341
1147.05	3035
1149.03	4235
1151	6483
1152.98	8312
1154.95	11081
1156.92	12364
1158.89	1145
1160.86	9278
1162.83	7057
1164.8	5413
1166.77	4746
1168.74	4497
1170.7	4792
1172.67	5239
1174.64	6331
1176.6	8442
1178.56	11554
1180.53	15063
1182.49	16991
1184.45	16481
1186.41	14908
1188.37	14078
1190.33	13465
1192.29	13557
1194.25	14364
1196.21	15191
1198.16	15283
1200.12	15027
1202.08	14467
1204.03	13817
1207.94	10963
1209.89	9485
1211.84	7949
1213.79	6611
1215.74	5473
1217.69	4851
1219.64	4353
1221.59	4125
1223.54	3959
1225.48	3918
1227.43	3759
1229.37	3608
1231.32	3245
1233.26	3058
1235.2	2656
1237.15	2587
1239.09	2572
1241.03	2499
1242.97	2589
1246.85	2579
1248.78	2409
1250.72	2278
1252.66	2348
1254.59	2317
1258.46	2151
1262.33	2097
1264.26	2274
1266.19	2292
1268.13	2141
1270.06	2145
1271.98	2205
1273.91	2225
1275.84	2263
1277.77	2156
1279.7	2344
1281.62	2467
1283.55	2487
1287.39	2551
1289.32	2617
1291.24	2778
1293.16	3026
1295.08	3081
1297	3262
1298.92	3343
1300.84	3446
1304.68	3738
1306.59	3919
1310.42	4102
1312.34	4221
1314.25	4321
1318.08	4876
1319.99	5129
1323.81	5847
1325.72	591
1327.63	6044
1329.54	6032
1331.44	6048
1333.35	596
1335.26	5794
1337.16	5368
1339.07	4783
1340.97	4426
1342.87	3881
1344.77	3514
1346.68	3172
1348.58	3056
1350.48	2954
1352.38	2823
1354.28	2819
1356.17	2748
1358.07	2663
1359.97	2731
1361.87	275
1363.76	2745
1365.66	2822
1367.55	28
1369.44	2943
1371.34	2792
1373.23	2836
1375.12	2858
1377.01	2774
1378.9	2491
1380.79	2331
1382.68	2016
1384.56	1759
1386.45	1451
1388.34	1085
1390.22	936
1392.11	811
1393.99	83
1395.88	815
1397.76	813
1399.64	718
1401.52	709
1403.4	625
1405.28	756
1407.16	643
1409.04	61
1410.92	705
1412.8	641
1414.67	691
1416.55	492
1418.42	572
1420.3	57
1422.17	52
1424.05	66
1425.92	818
1427.79	918
1429.66	981
1431.53	1293
1433.4	163
1435.27	2284
1437.14	312
1439.01	3746
1440.87	4255
1442.74	5153
1444.61	6055
1446.47	6756
1448.33	7517
1450.2	7911
1452.06	7953
1453.92	7587
1455.78	6542
1457.65	5271
1459.51	3851
1461.36	2625
1463.22	1999
1465.08	1527
1466.94	1159
1468.8	1001
1470.65	799
1472.51	833
1474.36	788
1476.21	688
1478.07	795
1479.92	872
1481.77	659
1483.62	473
1485.47	605
1487.32	526
1489.17	606
1491.02	821
1492.87	1078
1494.72	1218
1496.56	1113
1498.41	906
1500.25	726
1502.1	635
1503.94	564
1505.78	396
1507.63	433
1509.47	345
1511.31	425
1513.15	425
1514.99	567
1516.83	463
1518.67	6
1520.5	49
1522.34	323
1524.18	453
1526.01	51
1527.85	469
1529.68	403
1531.51	504
1533.35	315
1535.18	32
1537.01	391
1538.84	377
1540.67	374
1542.5	581
1544.33	616
1546.16	705
1547.98	619
1549.81	572
1551.64	564
1553.46	622
1555.29	618
1557.11	715
1558.93	794
1560.76	828
1562.58	845
1564.4	115
1566.22	1293
1568.04	1392
1569.86	1705
1571.68	217
1573.5	2683
1575.31	3391
1577.13	4465
1578.95	6662
1580.76	10321
1582.58	13495
1584.39	14496
1586.2	13274
1588.02	10191
1589.83	7699
1591.64	6761
1593.45	7292
1595.26	9266
1597.07	12955
1598.88	18645
1600.68	25226
1602.49	29804
1604.3	29537
1606.1	2489
1607.91	18537
1609.71	12732
1611.52	8766
1613.32	6056
1615.12	4517
1616.93	3432
1618.73	2942
1620.53	2684
1622.33	2272
1624.13	2103
1625.93	1831
1627.72	167
1629.52	1619
1631.32	1519
1633.11	1398
1634.91	1404
1636.7	1186
1638.5	1212
1640.29	1308
1642.08	15
1643.87	1699
1645.67	1988
1647.46	2019
1649.25	2046
1651.04	1935
1652.82	1728
1654.61	13
1656.4	1189
1658.19	935
1659.97	77
1661.76	736
1663.54	535
1665.33	424
1667.11	415
1668.89	402
1670.67	568
1672.46	553
1674.24	504
1676.02	503
1677.8	559
1679.57	524
1681.35	616
1683.13	565
1684.91	438
1686.68	393
1688.46	364
1690.23	482
1692.01	452
1693.78	297
1695.55	194
1697.33	202
1699.1	278
1700.87	176
1702.64	77.7133
1704.41	162
1706.18	109
1707.94	241
1709.71	253
1711.48	25
1713.25	334
1715.01	12
1716.78	96.6912
1718.54	111
1720.3	136
1722.07	236
1723.83	205
1725.59	279
1727.35	241
1729.11	232
1730.87	231
1732.63	332
1734.39	235
1736.15	135
1737.91	204
1739.66	276
1741.42	182
1743.17	259
1744.93	21
1746.68	74.1852
1748.43	114
1750.19	211
1751.94	326
1753.69	134
1755.44	164
1757.19	136
1758.94	93.3951
1760.69	133
1762.44	43.3976
1764.19	93.7905
1765.93	201
1767.68	146
1769.42	264
1771.17	298
1772.91	188
1774.66	17
1776.4	122
1778.14	179
1779.88	248
1781.62	21
1783.36	98.7252
1785.1	217
1786.84	228
1788.58	127
1790.32	305
1792.06	346
1793.79	235
1795.53	236
1797.26	187
1799	177
1800.73	23
1802.47	199
1804.2	201
1805.93	234
1807.66	206
1809.39	243
1811.12	249
1812.85	259
1814.58	313
1816.31	235
1818.04	31
1819.76	199
1821.49	297
1823.22	237
1824.94	182
1826.67	183
1828.39	213
1830.11	21
1831.84	147
1833.56	17
1835.28	266
1837	92.2998
1838.72	64.2649
1840.44	259
1842.16	237
1843.87	58.1157
1845.59	163
1847.31	54.5305
1849.02	137
1850.74	83.2364
1852.46	201
1854.17	221
1855.88	26
1857.6	216
1859.31	182
1861.02	152
1862.73	88.1138
1864.44	149
1866.15	181
1867.86	218
1869.57	358
1871.28	298
1872.98	151
1874.69	163
1876.4	-5.57078E-05
1878.1	1.31857
1879.81	177
1881.51	251
1883.21	218
1884.92	185
1886.62	16
1888.32	115
1890.02	15
1891.72	24
1893.42	189
1895.12	129
1896.82	94.2479
1898.52	19
1900.21	137
1901.91	119
1903.61	196
1905.3	255
1907	233
1908.69	229
1910.38	324
1912.08	312
1913.77	22
1915.46	242
1917.15	19
1918.84	215
1920.53	323
1922.22	266
1923.91	271
1925.6	395
1927.28	412
1928.97	292
1930.66	296
1932.34	377
1934.03	272
1935.71	317
1937.39	261
1939.08	186
1940.76	24
1942.44	103
1944.12	146
1945.8	202
1947.48	171
1949.16	264
1950.84	273
1952.52	261
1954.19	239
1955.87	292
1957.55	278
1959.22	269
1960.9	307
1962.57	214
1964.24	152
1965.92	204
1967.59	318
1969.26	227
1970.93	318
1972.6	318
1974.27	247
1975.94	98.1249
1977.61	87.5561
1979.28	57.8014
1980.94	9.0751
1982.61	86.3832
1984.28	244
1985.94	161
1987.61	211
1989.27	231
1990.93	255
1992.6	133
1994.26	255
1995.92	235
1997.58	237
1999.24	173
2000.9	182
2002.56	197
2004.22	155
2005.88	191
2007.54	304
2009.19	176
2010.85	22
2012.5	71.5461
2014.16	-0.000426811
2015.81	74.2915
2017.47	153
2019.12	225
2020.77	16
2022.43	253
2024.08	294
2025.73	348
2027.38	26
2029.03	243
2030.68	256
2032.32	152
2033.97	227
2035.62	99.1092
2037.27	108
2038.91	179
2040.56	147
2042.2	172
2043.84	255
2045.49	174
2047.13	189
2048.77	247
2050.41	123
2052.06	187
2053.7	283
2055.34	211
2056.97	251
2058.61	184
2060.25	196
2061.89	188
2063.53	182
2065.16	168
2066.8	174
2068.43	156
2070.07	333
2071.7	252
2073.33	36.4079
2074.96	21.3749
2076.6	184
2078.23	159
2079.86	224
2081.49	19
2083.12	241
2084.75	315
2086.38	283
2088	287
2089.63	35.2401
2091.26	193
2092.88	201
2094.51	103
2096.13	135
2097.76	229
2099.38	346
2101	237
2102.62	31
2104.25	33
2105.87	198
2107.49	146
2109.11	106
2110.73	215
2112.34	261
2113.96	127
2115.58	222
2117.2	192
2118.81	245
2120.43	97.7451
2122.04	142
2123.66	267
2125.27	148
2126.88	124
2128.5	172
2130.11	238
2131.72	8.8836
2133.33	277
2134.94	306
2136.55	161
2138.16	193
2139.77	122
2141.38	8.9202
2142.98	135
2144.59	277
2146.2	279
2147.8	361
2149.41	339
2151.01	15
2152.61	169
2154.22	132
2155.82	30.9823
2157.42	113
2159.02	242
2160.62	319
2162.22	364
2163.82	201
2165.42	151
2167.02	273
2168.62	275
2170.22	117
2171.81	61.6389
2173.41	262
2175	243
2176.6	363
2178.19	187
2179.79	188
2181.38	113
2182.97	14
2184.56	167
2186.15	248
2187.74	294
2189.33	225
2190.92	80.4418
2192.51	107
2194.1	145
2195.69	189
2197.28	181
2198.86	216
2200.45	275
2202.03	298
2203.62	303
2205.2	194
2206.79	163
2208.37	272
2209.95	203
2211.53	32
2213.11	231
2214.69	241
2216.27	287
2217.85	123
2219.43	123
2221.01	182
2222.59	24
2224.16	188
2225.74	72.7567
2227.32	97.6357
2228.89	236
2230.47	152
2232.04	77.3411
2233.61	95.1051
2235.19	218
2236.76	176
2238.33	336
2239.9	21
2241.47	203
2243.04	174
2244.61	1
2246.18	109
2247.75	224
2249.32	218
2250.89	251
2252.45	223
2254.02	278
2255.58	272
2257.15	65.8761
2258.71	7.2539
2260.28	15
2261.84	135
2263.4	21
2264.96	76.5576
2266.52	201
2268.08	239
2269.64	161
2271.2	261
2272.76	271
2274.32	28
2275.88	107
2277.44	191
2278.99	147
2280.55	243
2282.11	79.0856
2283.66	14
2285.21	193
2286.77	289
2288.32	269
2289.87	207
2291.43	219
2292.98	155
2294.53	209
2296.08	233
2297.63	181
2299.18	18
2300.73	192
2302.27	217
2303.82	23
2305.37	323
2306.91	212
2308.46	236
2310.01	261
2311.55	314
2313.09	316
2314.64	395
2316.18	381
2317.72	203
2319.26	333
2320.8	326
2322.35	282
2323.89	349
2325.42	229
2326.96	246
2328.5	301
2330.04	388
2331.58	307
2333.11	294
2334.65	211
2336.18	226
2337.72	303
2339.25	241
2340.79	223
2342.32	286
2343.85	224
2345.38	17
2346.92	264
2348.45	365
2349.98	383
2351.51	354
2353.03	38
2354.56	297
2356.09	241
2357.62	206
2359.15	238
2360.67	364
2362.2	401
2363.72	253
2365.25	313
2366.77	309
2368.29	378
2369.82	357
2371.34	337
2372.86	207
2374.38	31
2375.9	44
2377.42	384
2378.94	335
2380.46	206
2381.98	322
2383.5	366
2385.01	305
2386.53	346
2388.05	342
2389.56	385
2391.08	232
2392.59	413
2394.1	47
2395.62	468
2397.13	325
2398.64	244
2400.15	363
2401.66	45
2403.17	327
2404.68	279
2406.19	373
2407.7	344
2409.21	293
2410.72	248
2412.23	339
2413.73	372
2415.24	297
2416.74	323
2418.25	402
2419.75	317
2421.25	399
2422.76	235
2424.26	405
2425.76	412
2427.26	465
2428.76	42
2430.26	296
2431.76	37
2433.26	308
2434.76	351
2436.26	367
2437.76	426
2439.25	453
2440.75	33
2442.25	365
2443.74	354
2445.24	394
2446.73	545
2448.22	477
2449.72	442
2451.21	378
2452.7	546
2454.19	414
2455.68	513
2457.17	419
2458.66	508
2460.15	366
2461.64	36
2463.13	452
2464.62	413
2466.1	342
2467.59	26
2469.07	313
2470.56	254
2472.04	325
2473.53	344
2475.01	423
2476.49	5
2477.98	544
2479.46	489
2480.94	608
2482.42	489
2483.9	536
2485.38	455
2486.86	544
2488.34	464
2489.82	497
2491.29	388
2492.77	41
2494.25	423
2495.72	493
2497.2	535
2498.67	53
2500.15	386
2501.62	378
2503.09	448
2504.56	4
2506.04	32
2507.51	364
2508.98	452
2510.45	461
2511.92	421
2513.39	444
2514.86	409
2516.32	364
2517.79	334
2519.26	348
2520.72	386
2523.66	564
2525.12	546
2526.58	386
2528.05	328
2529.51	459
2530.97	382
2532.43	448
2533.9	344
2535.36	416
2536.82	462
2538.28	448
2539.74	431
2541.2	589
2544.11	464
2545.57	546
2547.02	524
2548.48	472
2549.94	467
2551.39	461
2552.84	629
2554.3	63
2555.75	588
2557.2	585
2558.66	469
2560.11	522
2563.01	615
2564.46	652
2565.91	545
2567.36	594
2568.81	602
2570.25	718
2571.7	593
2573.15	628
2574.59	592
2576.04	706
2577.48	639
2578.93	686
2580.37	627
2581.82	594
2583.26	694
2584.7	618
2586.14	732
2587.58	609
2589.02	567
2590.46	576
2591.9	634
2593.34	719
2594.78	661
2596.22	768
2597.66	764
2599.09	724
2600.53	758
2601.97	811
2603.4	852
2604.84	863
2606.27	893
2607.7	839
2609.14	877
2610.57	779
2612	816
2613.43	805
2614.86	867
2616.3	872
2617.72	914
2619.15	887
2620.58	809
2622.01	765
2623.44	695
2624.87	819
2626.29	658
2631.99	633
2633.42	705
2634.84	656
2636.26	559
2637.69	706
2639.11	758
2640.53	714
2641.95	834
2643.37	736
2644.79	768
2646.21	688
2647.63	754
2649.05	624
2651.88	611
2653.3	709
2654.71	645
2656.13	689
2657.54	595
2658.96	669
2660.37	611
2661.79	632
2663.2	645
2664.61	563
2666.02	544
2667.43	628
2668.84	581
2670.25	613
2671.66	549
2673.07	618
2674.48	647
2675.89	587
2677.3	699
2678.7	581
2680.11	688
2681.52	608
2682.92	532
2684.33	527
2685.73	528
2688.54	677
2689.94	573
2691.34	577
2692.74	739
2694.14	769
2695.54	632
2696.94	662
2698.34	556
2699.74	593
2701.14	624
2702.54	506
2703.94	526
2705.33	652
2706.73	541
2708.13	678
2709.52	533
2710.92	639
2712.31	626
2715.1	597
2716.49	646
2717.88	646
2719.27	577
2720.66	623
2722.05	651
2723.44	737
2724.83	799
2726.22	816
2727.61	928
2729	814
2730.39	943
2733.16	884
2734.55	835
2735.93	821
2737.32	807
2738.7	738
2742.85	764
2744.23	724
2746.99	749
2748.37	695
2749.75	595
2751.13	633
2752.51	632
2753.89	635
2755.27	545
2758.02	582
2759.4	462
2760.78	713
2762.15	697
2763.53	623
2764.9	668
2766.27	567
2767.65	661
2769.02	609
2771.76	656
2773.13	662
2774.51	699
2775.88	764
2777.24	849
2778.61	756
2779.98	665
2781.35	687
2782.72	658
2784.08	724
2785.45	822
2786.82	798
2788.18	643
2789.55	612
2792.28	652
2793.64	632
2795	579
2796.36	657
2797.73	692
2799.09	625
2800.45	508
2801.81	494
2803.17	459
2804.53	538
2805.89	627
2807.24	556
2809.96	833
2811.32	844
2812.67	865
2814.03	799
2815.38	833
2816.74	828
2818.09	808
2819.45	832
2820.8	967
2822.15	995
2823.5	855
2824.85	946
2826.21	956
2827.56	893
2830.26	1033
2831.6	1054
2832.95	1258
2834.3	1453
2835.65	1705
2836.99	1936
2838.34	2336
2839.69	2807
2841.03	3245
2842.38	3507
2843.72	3957
2845.07	4626
2846.41	5215
2847.75	5752
2849.09	6128
2850.44	6465
2851.78	6707
2853.12	6827
2854.46	6671
2855.8	6599
2857.14	6549
2858.48	6227
2859.81	6006
2861.15	5847
2862.49	5571
2865.16	5346
2866.5	5213
2867.83	5199
2869.17	5144
2870.5	5216
2871.83	5089
2873.17	5135
2874.5	5291
2875.83	5447
2877.16	5583
2878.49	5679
2879.83	5882
2882.48	6533
2883.81	6836
2885.14	7417
2886.47	7836
2889.12	9064
2890.45	9733
2893.1	11087
2894.43	11648
2895.75	12308
2897.08	12828
2898.4	13394
2899.72	13791
2901.05	13953
2902.37	14217
2903.69	14231
2905.01	14173
2906.33	14129
2907.65	14139
2908.97	14149
2910.29	13902
2911.61	13869
2912.92	13736
2914.24	13502
2915.56	13315
2916.87	12859
2919.51	12498
2920.82	12256
2922.14	12008
2923.45	11729
2924.76	11477
2926.08	11154
2927.39	10931
2928.7	10518
2930.01	10145
2931.32	9723
2932.63	9449
2933.94	8932
2935.25	8636
2936.56	8277
2937.87	7974
2939.18	7611
2941.79	6838
2943.1	6368
2944.4	6016
2945.71	5563
2947.01	5348
2948.32	5063
2949.62	4848
2950.92	4877
2952.23	4691
2953.53	4701
2954.83	4531
2956.13	4401
2957.43	4232
2958.73	4219
2960.03	4281
2961.33	4246
2962.63	4306
2963.93	4272
2965.23	4248
2966.53	4309
2967.82	4182
2969.12	4287
2970.42	4459
2971.71	4792
2973.01	5027
2974.3	5525
2975.59	5852
2976.89	6009
2978.18	6049
2979.47	5709
2980.76	5293
2982.06	4651
2983.35	4253
2984.64	3712
2985.93	3547
2987.22	3295
2988.51	3057
2989.79	2915
2991.08	2892
2992.37	2946
2993.66	3139
2996.23	3863
2997.51	4278
2998.8	4948
3000.08	5453
3001.37	5763
3002.65	5892
3003.93	5796
3005.22	5361
3006.5	4744
3007.78	4234
3009.06	3897
3011.62	3459
3012.9	3459
3014.18	3418
3015.46	3619
3016.74	3736
3018.01	4098
3019.29	4715
3020.57	5152
3021.84	5464
3023.12	6202
3024.39	7174
3025.67	8165
3026.94	9256
3029.49	11519
3030.76	12634
3032.03	13693
3033.31	14844
3034.58	15891
3035.85	16991
3037.12	17709
3038.39	18271
3039.66	18623
3040.93	19037
3042.19	19253
3043.46	20045
3046	23707
3047.26	26897
3048.53	30483
3049.79	34053
3051.06	36812
3054.85	39437
3056.11	39013
3057.37	38807
3058.64	38307
3061.16	37041
3062.42	35964
3063.68	34227
3064.94	32083
3066.2	29452
3067.46	26467
3069.97	20887
3071.23	18297
3073.74	14083
3075	12304
3076.25	10843
3077.51	9579
3078.76	8558
3081.27	6923
3082.52	6349
3083.77	5992
3086.27	5188
3087.52	4728
3088.78	4254
3090.02	3861
3091.27	3566
3092.52	3241
3093.77	3171
3095.02	3047
3096.27	2829
3097.51	2661
3098.76	2596
3100.01	2506
3101.25	2371
3102.5	2342
3104.98	2235
3106.23	2231
3107.47	2148
3108.71	1901
3109.95	1887
3111.2	1845
3112.44	1685
3113.68	1535
3114.92	1462
3116.16	1442
3117.4	1447
3118.63	1336
3119.87	1252
3121.11	1132
3122.35	1178
3123.58	1154
3124.82	1067
3126.06	1128
3127.29	997
3128.53	1005
3129.76	1005
3130.99	104
3132.23	923
3133.46	1011
3134.69	938
3135.93	954
3137.16	931
3138.39	863
3139.62	789
3140.85	885
3142.08	975
3144.54	876
3145.76	844
3146.99	91
3148.22	962
3149.44	905
3150.67	1062
3151.9	947
3153.12	944
3154.35	923
3155.57	1084
3156.79	1161
3159.24	1294
3160.46	1586
3162.91	1676
3164.13	1573
3165.35	1522
3166.57	1533
3167.79	1416
3170.22	1403
3171.44	1155
3172.66	1023
3173.88	841
3175.09	909
3176.31	871
3177.53	863
3178.74	832
3179.96	718
3181.17	636
3182.38	682
3183.6	707
3184.81	772
3186.02	702
3187.23	823
3188.45	775
3189.66	833
3190.87	837
3192.08	886
3193.29	891
3194.5	952
3195.7	965
3196.91	1111
3198.12	1122
3199.33	1181
3200.53	1075
3201.74	1083
3202.95	1241
3204.15	1221
3205.36	1095
3206.56	1084
3207.76	974
3208.97	998
3210.17	942
3211.37	924
3212.57	87
3213.78	752
3214.98	556
3216.18	439
3217.38	417
3218.58	406
3219.78	496
3220.97	366
3222.17	401
3223.37	392
3224.57	37
3225.76	391
3226.96	43
3228.16	391
3229.35	41
3230.55	42
3231.74	426
3232.94	468
3234.13	39
3235.32	368
3236.51	377
3237.71	457
3238.9	394
3240.09	314
3241.28	421
3242.47	342
3243.66	302
3244.85	319
3246.04	22
3247.23	232
3248.41	383
3249.6	241
3250.79	309
3251.98	354
3253.16	318
3254.35	23
3255.53	241
3256.72	359
3257.9	217
3259.08	213
3260.27	31
3261.45	212
3262.63	292
3263.81	227
3265	222
3266.18	325
3267.36	371
3268.54	283
3269.72	227
3270.9	409
3272.07	32
3273.25	346
3274.43	365
3275.61	412
3276.78	329
3277.96	371
3279.14	366
3280.31	3
3281.49	255
3282.66	397
3283.83	404
3285.01	291
3286.18	399
3287.35	31
3288.53	318
3289.7	308
3290.87	302
3292.04	369
3293.21	362
3294.38	261
3295.55	238
3296.72	17
3297.89	261
3299.05	253
3300.22	236
3301.39	268
3302.55	348
3303.72	264
3304.89	297
3306.05	298
3307.22	369
3308.38	268
3309.54	307
3310.71	253
3311.87	4
3313.03	341
3314.19	265
3315.36	302
3316.52	288
3317.68	39
3318.84	255
3320	239
3321.16	371
3322.32	362
3323.47	308
3324.63	389
3325.79	288
3326.95	266
3328.1	392
3329.26	342
3330.41	256
3331.57	212
3332.72	234
3333.88	345
3335.03	315
3336.18	248
3337.34	221
3338.49	353
3339.64	237
3340.79	251
3341.94	308
3343.09	285
3344.24	403
3345.39	339
3346.54	377
3347.69	322
3348.84	402
3349.99	288
3351.13	259
3352.28	255
3353.43	231
3354.57	305
3355.72	259
3356.86	223
3358.01	387
3359.15	303
3360.3	318
3361.44	348
3362.58	288
3363.72	345
3364.87	279
3366.01	321
3367.15	316
3368.29	248
3369.43	22
3370.57	296
3371.71	323
3372.85	261
3373.98	335
3375.12	255
3376.26	253
3377.4	297
3378.53	337
3379.67	321
3380.8	264
3381.94	386
3383.07	365
3384.21	425
3385.34	327
3386.47	459
3387.61	451
3388.74	419
3389.87	357
3391	283
3392.13	271
3393.26	354
3394.39	28
3395.52	349
3396.65	329
3397.78	293
3398.91	322
3400.04	273
3401.16	185
3402.29	22
3403.42	241
3404.54	2
3405.67	214
3406.79	228
3407.92	131
3409.04	133
3410.17	142
3411.29	192
3412.41	145
3413.54	298
3414.66	191
3415.78	265
3416.9	294
3418.02	31
3419.14	41
3420.26	407
3421.38	388
3422.5	462
3423.62	348
3424.73	313
3425.85	441
3426.97	488
3428.09	478
3429.2	366
3430.32	344
3431.43	427
3432.55	336
3433.66	455
3434.78	306
3435.89	445
3437	304
3438.11	434
3439.23	348
3440.34	315
3441.45	322
3442.56	278
3443.67	351
3444.78	284
3445.89	28
3447	24
3448.11	228
3449.21	276
3450.32	154
3451.43	138
3452.54	178
3453.64	204
3454.75	237
3455.85	257
3456.96	238
3458.06	166
3459.17	253
